(0.0009186036, 65.66840405251857, 2048.3263945405834, 0.33648385740989983, 0.3333864574447564, (32, 32, 28, 28, 1))
(0.00010751949999999999, 48.29631316809018, 1750.0081380586778, 0.2885645603018923, 0.2848320537204879, (32, 32, 28, 28, 1))
(0.0001069822, 48.78265150897065, 1758.7972578615882, 0.2900138269859781, 0.28626257452174286, (32, 32, 28, 28, 2))
(0.00011298809999999999, 43.73438662170308, 1665.3081165184653, 0.2745980969799414, 0.2710462429229273, (32, 32, 28, 28, 4))
(0.0001122072, 44.345239092054456, 1676.8977391825124, 0.2765091477318684, 0.27293257473673704, (32, 32, 28, 28, 7))
(0.0001106445, 45.60671483318724, 1700.5815923972723, 0.2804144556790379, 0.2767873685542435, (32, 32, 28, 28, 8))
(0.00011562499999999999, 41.76235297146278, 1627.32972972973, 0.26833571668219947, 0.2648648648648649, (32, 32, 28, 28, 14))
(0.00011406229999999999, 42.91451432866783, 1649.6248103010375, 0.2720120253701645, 0.26849362146826783, (32, 32, 28, 28, 28))
(0.0001083984, 47.51631003478604, 1735.8189788779168, 0.28622486347934384, 0.28252262026007763, (32, 32, 28, 28, 56))
(0.00010878909999999998, 47.17562725903526, 1729.5850411484244, 0.2851969291167894, 0.28150798195775134, (32, 32, 56, 28, 1))
(0.00011210930000000001, 44.422722306758885, 1678.3620984164559, 0.27675061071096957, 0.2731709144558034, (32, 32, 56, 28, 2))
(0.0009186521, 65.66147034274294, 2048.2182536784057, 0.3364660928316832, 0.3333688563929697, (32, 32, 28, 28, 1))
(0.0001066893, 49.050870572081514, 1763.6257806546673, 0.2908100178872606, 0.28704846690342894, (32, 32, 28, 28, 1))
(0.00010913069999999999, 46.88075198656201, 1724.171108588143, 0.28430420808607765, 0.2806268080384347, (32, 32, 28, 28, 2))
(0.00010888670000000001, 47.09109392884147, 1728.034737024816, 0.28494129440399335, 0.2812556538126328, (32, 32, 28, 28, 4))
(0.00011210949999999999, 44.42256380928036, 1678.3591042685948, 0.276750116996145, 0.2731704271270499, (32, 32, 28, 28, 7))
(0.0001120115, 44.50032931862875, 1679.8275177102353, 0.276992248486801, 0.27340942671065027, (32, 32, 28, 28, 8))
(0.0001101564, 46.01177446927758, 1708.1168229898585, 0.2816569644739599, 0.27801380582517227, (32, 32, 28, 28, 14))
(0.0009175049, 65.82577231244619, 2050.7792383452124, 0.33688679238510955, 0.3337856833244161, (32, 32, 28, 28, 1))
(0.0009180661999999999, 65.74530597764871, 2049.525404595007, 0.336680821882584, 0.3335816088208019, (32, 32, 28, 28, 1))
